query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents
query_1,TRUE,3.473869885377548e-8,260,3264,82,0.025122549019607844,0.3153846153846154,GO:0140097,GO:MF,"catalytic activity, acting on DNA",20246,9293,
query_1,TRUE,4.158608600022631e-8,392,3094,107,0.0345830639948287,0.2729591836734694,GO:0015631,GO:MF,tubulin binding,20246,2598,
query_1,TRUE,5.2319924447493836e-8,38,3600,24,0.006666666666666667,0.631578947368421,GO:0140658,GO:MF,ATP-dependent chromatin remodeler activity,20246,9454,
query_1,TRUE,5.265989182162792e-8,1001,4439,300,0.06758278891642262,0.2997002997002997,GO:0008092,GO:MF,cytoskeletal protein binding,20246,1514,
query_1,TRUE,1.5555793786848777e-7,452,3264,122,0.037377450980392156,0.26991150442477874,GO:0016853,GO:MF,isomerase activity,20246,2970,
query_1,TRUE,5.731083581677451e-7,6577,3102,1145,0.36911669890393295,0.17409153109320358,GO:0036094,GO:MF,small molecule binding,20246,4911,
query_1,TRUE,6.920666044983057e-7,18,551,8,0.014519056261343012,0.4444444444444444,GO:0008574,GO:MF,plus-end-directed microtubule motor activity,20246,1765,
query_1,TRUE,2.375338891068224e-6,68,556,13,0.023381294964028777,0.19117647058823528,GO:0003777,GO:MF,microtubule motor activity,20246,347,
query_1,TRUE,6.1664461127354875e-6,170,4857,72,0.014823965410747375,0.4235294117647059,GO:0140030,GO:MF,modification-dependent protein binding,20246,9261,
query_1,TRUE,6.66803016640881e-6,59,3529,28,0.00793425899688297,0.4745762711864407,GO:0003678,GO:MF,DNA helicase activity,20246,313,
query_1,TRUE,1.1084602296331625e-5,121,3038,41,0.013495720868992759,0.33884297520661155,GO:0120544,GO:MF,polypeptide conformation or assembly isomerase activity,20246,9243,
query_1,TRUE,1.4329871255315682e-5,122,4435,52,0.011724915445321308,0.4262295081967213,GO:0003697,GO:MF,single-stranded DNA binding,20246,325,
query_1,TRUE,5.6953771213992084e-5,636,3632,162,0.04460352422907489,0.25471698113207547,GO:0003682,GO:MF,chromatin binding,20246,316,
query_1,TRUE,5.6953771213992084e-5,115,741,17,0.022941970310391364,0.14782608695652175,GO:0003774,GO:MF,cytoskeletal motor activity,20246,346,
query_1,TRUE,5.6953771213992084e-5,32,4458,20,0.004486316733961417,0.625,GO:0140142,GO:MF,nucleocytoplasmic carrier activity,20246,9316,
query_1,TRUE,6.018048815393988e-5,2542,3632,544,0.14977973568281938,0.21400472069236823,GO:0003677,GO:MF,DNA binding,20246,312,
query_1,TRUE,8.874523003634519e-5,4396,3181,792,0.24897830870795348,0.18016378525932666,GO:0046872,GO:MF,metal ion binding,20246,5702,
query_1,TRUE,8.990141065025494e-5,21,3734,14,0.003749330476700589,0.6666666666666666,GO:0051010,GO:MF,microtubule plus-end binding,20246,7367,
query_1,TRUE,1.0306931689539606e-4,40,2815,18,0.006394316163410302,0.45,GO:0000217,GO:MF,DNA secondary structure binding,20246,39,
query_1,TRUE,1.367515632381479e-4,73,5570,39,0.007001795332136445,0.5342465753424658,GO:0003725,GO:MF,double-stranded RNA binding,20246,335,
query_1,TRUE,1.4407053198533024e-4,5,555,4,0.007207207207207207,0.8,GO:0086083,GO:MF,cell adhesive protein binding involved in bundle of His cell-Purkinje myocyte communication,20246,8305,
query_1,TRUE,1.4463068418076361e-4,717,2394,126,0.05263157894736842,0.17573221757322174,GO:0019901,GO:MF,protein kinase binding,20246,3494,
query_1,TRUE,1.663660875696635e-4,2594,3973,596,0.15001258494840172,0.22976098689282962,GO:0016740,GO:MF,transferase activity,20246,2879,
query_1,TRUE,1.663660875696635e-4,4495,2595,667,0.25703275529865127,0.14838709677419354,GO:0043169,GO:MF,cation binding,20246,5226,
query_1,TRUE,1.9643891541199832e-4,25,5512,18,0.003265602322206096,0.72,GO:0035173,GO:MF,histone kinase activity,20246,4790,
query_1,TRUE,1.9718892789364617e-4,11,4719,10,0.0021190930281839372,0.9090909090909091,GO:0140852,GO:MF,histone ubiquitin ligase activity,20246,9578,
query_1,TRUE,2.646789483346168e-4,74,3272,28,0.008557457212713936,0.3783783783783784,GO:0140034,GO:MF,methylation-dependent protein binding,20246,9265,
query_1,TRUE,2.8866183801976584e-4,23,2105,11,0.005225653206650831,0.4782608695652174,GO:0017116,GO:MF,single-stranded DNA helicase activity,20246,3088,
query_1,TRUE,5.547739041577173e-4,14,218,4,0.01834862385321101,0.2857142857142857,GO:0043138,GO:MF,3'-5' DNA helicase activity,20246,5222,
query_1,TRUE,5.936476675131898e-4,275,4581,93,0.020301244269810084,0.3381818181818182,GO:0005096,GO:MF,GTPase activator activity,20246,1247,
query_1,TRUE,8.975072936316354e-4,15,2567,9,0.003506038176860148,0.6,GO:0106018,GO:MF,"phosphatidylinositol-3,5-bisphosphate phosphatase activity",20246,9000,
query_1,TRUE,8.975072936316354e-4,796,2394,133,0.05555555555555555,0.1670854271356784,GO:0019900,GO:MF,kinase binding,20246,3493,
query_1,TRUE,9.51440799990086e-4,335,4981,116,0.02328849628588637,0.34626865671641793,GO:0045296,GO:MF,cadherin binding,20246,5563,
query_1,TRUE,0.0011704600443949646,117,2895,34,0.011744386873920553,0.2905982905982906,GO:0004843,GO:MF,cysteine-type deubiquitinase activity,20246,1084,
query_1,TRUE,0.0013070295629349603,72,3272,26,0.007946210268948655,0.3611111111111111,GO:0035064,GO:MF,methylated histone binding,20246,4787,
query_1,TRUE,0.0015450642352892363,24,2904,12,0.004132231404958678,0.5,GO:0008139,GO:MF,nuclear localization sequence binding,20246,1545,
query_1,TRUE,0.0017048029659960334,564,4981,180,0.03613732182292712,0.3191489361702128,GO:0050839,GO:MF,cell adhesion molecule binding,20246,7357,
query_1,TRUE,0.0018038562449339704,20,4458,13,0.0029161058770749214,0.65,GO:0061608,GO:MF,nuclear import signal receptor activity,20246,7793,
query_1,TRUE,0.0027599906070965136,49,3741,21,0.0056134723336006415,0.42857142857142855,GO:0061733,GO:MF,protein-lysine-acetyltransferase activity,20246,7835,
query_1,TRUE,0.0028386552234196775,11,3455,8,0.0023154848046309695,0.7272727272727273,GO:0052629,GO:MF,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity",20246,7539,
query_1,TRUE,0.0030812371510818212,13,772,5,0.006476683937823834,0.38461538461538464,GO:0086080,GO:MF,protein binding involved in heterotypic cell-cell adhesion,20246,8302,
query_1,TRUE,0.003407441375470912,499,2613,94,0.035973976272483735,0.18837675350701402,GO:0030695,GO:MF,GTPase regulator activity,20246,3749,
query_1,TRUE,0.003407441375470912,25,919,7,0.007616974972796518,0.28,GO:0017056,GO:MF,structural constituent of nuclear pore,20246,3060,
query_1,TRUE,0.003407441375470912,499,2613,94,0.035973976272483735,0.18837675350701402,GO:0060589,GO:MF,nucleoside-triphosphatase regulator activity,20246,7760,
query_1,TRUE,0.004201791538405257,655,2653,119,0.044854881266490766,0.18167938931297709,GO:0019904,GO:MF,protein domain specific binding,20246,3497,
query_1,TRUE,0.004264115018461048,54,3741,22,0.005880780539962577,0.4074074074074074,GO:0034212,GO:MF,protein N-acetyltransferase activity,20246,4678,
query_1,TRUE,0.004416774418709144,45,3620,19,0.005248618784530387,0.4222222222222222,GO:0004402,GO:MF,histone acetyltransferase activity,20246,729,
query_1,TRUE,0.004555103746908622,24,2253,10,0.004438526409232135,0.4166666666666667,GO:0048027,GO:MF,mRNA 5'-UTR binding,20246,6701,
query_1,TRUE,0.0047759791883870825,231,3179,58,0.018244731047499213,0.2510822510822511,GO:0000287,GO:MF,magnesium ion binding,20246,57,
query_1,TRUE,0.0047759791883870825,54,3227,20,0.006197706848466067,0.37037037037037035,GO:0051018,GO:MF,protein kinase A binding,20246,7370,
query_1,TRUE,0.004935134630315229,280,4579,90,0.019654946494867875,0.32142857142857145,GO:0035091,GO:MF,phosphatidylinositol binding,20246,4788,
query_1,TRUE,0.0049475246234911485,2849,3996,635,0.1589089089089089,0.2228852228852229,GO:0140096,GO:MF,"catalytic activity, acting on a protein",20246,9292,
query_1,TRUE,0.005012068468020449,121,2651,31,0.011693700490380989,0.256198347107438,GO:0017124,GO:MF,SH3 domain binding,20246,3090,
query_1,TRUE,0.005415113497365907,25,4952,15,0.0030290791599353797,0.6,GO:0034237,GO:MF,protein kinase A regulatory subunit binding,20246,4684,
query_1,TRUE,0.006366101748680331,4,2391,4,0.001672940192388122,1,GO:1902945,GO:MF,metalloendopeptidase activity involved in amyloid precursor protein catabolic process,20246,9927,
query_1,TRUE,0.006599192138710002,645,4862,194,0.03990127519539284,0.30077519379844964,GO:0140640,GO:MF,"catalytic activity, acting on a nucleic acid",20246,9450,
query_1,TRUE,0.007137022354466357,27,1312,8,0.006097560975609756,0.2962962962962963,GO:0140326,GO:MF,ATPase-coupled intramembrane lipid transporter activity,20246,9346,
query_1,TRUE,0.007484338291840485,442,1732,60,0.03464203233256351,0.13574660633484162,GO:0003779,GO:MF,actin binding,20246,348,
query_1,TRUE,0.007484338291840485,15,3479,9,0.0025869502730669733,0.6,GO:0010484,GO:MF,histone H3 acetyltransferase activity,20246,2198,
query_1,TRUE,0.007549926201436084,95,1395,17,0.012186379928315413,0.17894736842105263,GO:0016410,GO:MF,N-acyltransferase activity,20246,2723,
query_1,TRUE,0.007908947296070439,41,2506,14,0.00558659217877095,0.34146341463414637,GO:0030331,GO:MF,nuclear estrogen receptor binding,20246,3650,
query_1,TRUE,0.008024170495913528,5,3897,5,0.0012830382345393892,1,GO:0045545,GO:MF,syndecan binding,20246,5612,
query_1,TRUE,0.008034766032864325,130,2895,34,0.011744386873920553,0.26153846153846155,GO:0101005,GO:MF,deubiquitinase activity,20246,8584,
query_1,TRUE,0.009579582277306601,5,4054,5,0.00123334977799704,1,GO:0071667,GO:MF,DNA/RNA hybrid binding,20246,8144,
query_1,TRUE,0.009836687853774128,16,1312,6,0.004573170731707317,0.375,GO:0140327,GO:MF,flippase activity,20246,9347,
query_1,TRUE,0.009987982336638565,2,376,2,0.005319148936170213,1,GO:0072518,GO:MF,Rho-dependent protein serine/threonine kinase activity,20246,8189,
query_1,TRUE,0.009987982336638565,142,2895,36,0.012435233160621761,0.2535211267605634,GO:0019783,GO:MF,ubiquitin-like protein peptidase activity,20246,3452,
query_1,TRUE,0.010075444311282128,39,3831,17,0.004437483685721744,0.4358974358974359,GO:0052742,GO:MF,phosphatidylinositol kinase activity,20246,7610,
query_1,TRUE,0.010195959569630401,76,3767,27,0.007167507300238917,0.35526315789473684,GO:0003684,GO:MF,damaged DNA binding,20246,317,
query_1,TRUE,0.010473857530575123,12,1179,5,0.004240882103477523,0.4166666666666667,GO:0045295,GO:MF,gamma-catenin binding,20246,5562,
query_1,TRUE,0.010497152422962116,19,4939,12,0.0024296416278598906,0.631578947368421,GO:0015095,GO:MF,magnesium ion transmembrane transporter activity,20246,2264,
query_1,TRUE,0.011634710598347267,1212,4697,330,0.0702576112412178,0.2722772277227723,GO:0060090,GO:MF,molecular adaptor activity,20246,7751,
query_1,TRUE,0.012165596683748933,26,803,6,0.007471980074719801,0.23076923076923078,GO:0030507,GO:MF,spectrin binding,20246,3692,
query_1,TRUE,0.012918400638533811,11,2210,6,0.0027149321266968325,0.5454545454545454,GO:0140666,GO:MF,annealing activity,20246,9462,
query_1,TRUE,0.013068815953775232,15,4784,10,0.0020903010033444815,0.6666666666666666,GO:0052744,GO:MF,phosphatidylinositol monophosphate phosphatase activity,20246,7612,
query_1,TRUE,0.013545055078774565,7,2527,5,0.0019786307874950534,0.7142857142857143,GO:0046934,GO:MF,"1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity",20246,5723,
query_1,TRUE,0.013604750981901087,5,4465,5,0.0011198208286674132,1,GO:0070139,GO:MF,SUMO-specific endopeptidase activity,20246,7981,
query_1,TRUE,0.013604750981901087,5,4465,5,0.0011198208286674132,1,GO:0070137,GO:MF,ubiquitin-like protein-specific endopeptidase activity,20246,7980,
query_1,TRUE,0.013693799610924309,9,963,4,0.004153686396677051,0.4444444444444444,GO:0090556,GO:MF,phosphatidylserine floppase activity,20246,8350,
query_1,TRUE,0.013928700975367244,1314,4210,321,0.07624703087885985,0.24429223744292236,GO:0044877,GO:MF,protein-containing complex binding,20246,5529,
query_1,TRUE,0.01397517722906212,5,4528,5,0.0011042402826855124,1,GO:0140346,GO:MF,phosphatidylserine flippase activity,20246,9359,
query_1,TRUE,0.01397517722906212,253,5006,86,0.017179384738314023,0.33992094861660077,GO:0003713,GO:MF,transcription coactivator activity,20246,330,
query_1,TRUE,0.01397517722906212,5,2129,4,0.0018788163457022077,0.8,GO:0141003,GO:MF,histone H2AX kinase activity,20246,9655,
query_1,TRUE,0.016073805517166452,138,2736,33,0.01206140350877193,0.2391304347826087,GO:0016922,GO:MF,nuclear receptor binding,20246,3019,
query_1,TRUE,0.016073805517166452,1034,5244,313,0.059687261632341726,0.3027079303675048,GO:0030674,GO:MF,protein-macromolecule adaptor activity,20246,3748,
query_1,TRUE,0.016073805517166452,11,2345,6,0.00255863539445629,0.5454545454545454,GO:0035197,GO:MF,siRNA binding,20246,4792,
query_1,TRUE,0.016073805517166452,3,1760,3,0.0017045454545454545,1,GO:0070579,GO:MF,DNA 5-methylcytosine dioxygenase activity,20246,8048,
query_1,TRUE,0.0162355125726625,25,331,4,0.012084592145015106,0.16,GO:0042974,GO:MF,nuclear retinoic acid receptor binding,20246,5198,
query_1,TRUE,0.016682801020131414,7,4528,6,0.001325088339222615,0.8571428571428571,GO:0015247,GO:MF,aminophospholipid flippase activity,20246,2388,
query_1,TRUE,0.016682801020131414,6,682,3,0.004398826979472141,0.5,GO:0090555,GO:MF,phosphatidylethanolamine flippase activity,20246,8349,
query_1,TRUE,0.01764660706302253,3,1843,3,0.0016277807921866521,1,GO:0008489,GO:MF,"UDP-galactose:glucosylceramide beta-1,4-galactosyltransferase activity",20246,1720,
query_1,TRUE,0.017988936897681943,5,883,3,0.0033975084937712344,0.6,GO:0015616,GO:MF,DNA translocase activity,20246,2592,
query_1,TRUE,0.018133061351978896,174,5205,64,0.012295869356388088,0.367816091954023,GO:0003823,GO:MF,antigen binding,20246,355,
query_1,TRUE,0.018134617992639844,9,3169,6,0.0018933417481855476,0.6666666666666666,GO:0015924,GO:MF,mannosyl-oligosaccharide mannosidase activity,20246,2625,
query_1,TRUE,0.018134617992639844,14,2567,7,0.0027269185820023374,0.5,GO:0004438,GO:MF,phosphatidylinositol-3-phosphate phosphatase activity,20246,753,
query_1,TRUE,0.018134617992639844,70,440,7,0.015909090909090907,0.1,GO:0005518,GO:MF,collagen binding,20246,1464,
query_1,TRUE,0.01859871400637117,11,3529,7,0.0019835647492207425,0.6363636363636364,GO:0032404,GO:MF,mismatch repair complex binding,20246,4180,
query_1,TRUE,0.019170574496920605,729,488,32,0.06557377049180328,0.0438957475994513,GO:0005509,GO:MF,calcium ion binding,20246,1461,
query_1,TRUE,0.019434844484900606,70,1395,13,0.00931899641577061,0.18571428571428572,GO:0008080,GO:MF,N-acetyltransferase activity,20246,1509,
query_1,TRUE,0.019627463638771252,15,4123,9,0.00218287654620422,0.6,GO:0061578,GO:MF,K63-linked deubiquitinase activity,20246,7780,
query_1,TRUE,0.01970073358827057,11,878,4,0.004555808656036446,0.36363636363636365,GO:0036312,GO:MF,phosphatidylinositol 3-kinase regulatory subunit binding,20246,4956,
query_1,TRUE,0.02161944252759569,62,1022,10,0.009784735812133072,0.16129032258064516,GO:0015026,GO:MF,coreceptor activity,20246,2228,
query_1,TRUE,0.02161944252759569,6,168,2,0.011904761904761904,0.3333333333333333,GO:0043515,GO:MF,kinetochore binding,20246,5268,
query_1,TRUE,0.02182854199312835,3,2049,3,0.0014641288433382138,1,GO:0061731,GO:MF,ribonucleoside-diphosphate reductase activity,20246,7834,
query_1,TRUE,0.02182854199312835,3,2049,3,0.0014641288433382138,1,GO:0004748,GO:MF,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",20246,1002,
query_1,TRUE,0.02239073852505214,5,986,3,0.0030425963488843813,0.6,GO:0019960,GO:MF,C-X3-C chemokine binding,20246,3508,
query_1,TRUE,0.02414290033035819,3,2129,3,0.0014091122592766556,1,GO:0035979,GO:MF,histone H2AXS139 kinase activity,20246,4898,
query_1,TRUE,0.024873360414521928,14,1272,5,0.003930817610062893,0.35714285714285715,GO:0005545,GO:MF,1-phosphatidylinositol binding,20246,1482,
query_1,TRUE,0.025504956475532005,6,2015,4,0.0019851116625310174,0.6666666666666666,GO:0032135,GO:MF,DNA insertion or deletion binding,20246,4151,
query_1,TRUE,0.02745904905916084,9,5067,7,0.001381488059996053,0.7777777777777778,GO:0017002,GO:MF,activin receptor activity,20246,3044,
query_1,TRUE,0.027779610121582192,4,1445,3,0.0020761245674740486,0.75,GO:0016215,GO:MF,acyl-CoA desaturase activity,20246,2679,
query_1,TRUE,0.02862997747914433,6,2088,4,0.0019157088122605363,0.6666666666666666,GO:0043813,GO:MF,"phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity",20246,5357,
query_1,TRUE,0.02942348382335068,4,3969,4,0.0010078105316200555,1,GO:0032138,GO:MF,single base insertion or deletion binding,20246,4154,
query_1,TRUE,0.029508006166448487,24,1989,8,0.004022121669180492,0.3333333333333333,GO:0140033,GO:MF,acetylation-dependent protein binding,20246,9264,
query_1,TRUE,0.029769800732656986,610,3835,145,0.03780964797913951,0.23770491803278687,GO:0008047,GO:MF,enzyme activator activity,20246,1502,
query_1,TRUE,0.029769800732656986,2,789,2,0.0025348542458808617,1,GO:0015657,GO:MF,branched-chain amino acid:sodium symporter activity,20246,2614,
query_1,TRUE,0.03073185923118874,22,3395,10,0.0029455081001472753,0.45454545454545453,GO:0106222,GO:MF,lncRNA binding,20246,9035,
query_1,TRUE,0.030809190457815754,5,1131,3,0.002652519893899204,0.6,GO:0036033,GO:MF,mediator complex binding,20246,4903,
query_1,TRUE,0.0314995696898395,8,2699,5,0.001852537977028529,0.625,GO:0000405,GO:MF,bubble DNA binding,20246,78,
query_1,TRUE,0.0314995696898395,18,2815,8,0.002841918294849023,0.4444444444444444,GO:0000400,GO:MF,four-way junction DNA binding,20246,73,
query_1,TRUE,0.031838836523709495,6,218,2,0.009174311926605505,0.3333333333333333,GO:0009378,GO:MF,four-way junction helicase activity,20246,2093,
query_1,TRUE,0.03236360411842292,4,1560,3,0.0019230769230769232,0.75,GO:0031208,GO:MF,POZ domain binding,20246,3854,
query_1,TRUE,0.03297018669686847,44,1312,9,0.006859756097560976,0.20454545454545456,GO:0140303,GO:MF,intramembrane lipid transporter activity,20246,9336,
query_1,TRUE,0.03410961083830651,2,871,2,0.002296211251435132,1,GO:0008396,GO:MF,oxysterol 7-alpha-hydroxylase activity,20246,1651,
query_1,TRUE,0.03410961083830651,53,874,8,0.009153318077803204,0.1509433962264151,GO:0043531,GO:MF,ADP binding,20246,5271,
query_1,TRUE,0.03540912822730265,21,1344,6,0.004464285714285714,0.2857142857142857,GO:0010485,GO:MF,histone H4 acetyltransferase activity,20246,2199,
query_1,TRUE,0.036554848037624176,47,573,6,0.010471204188481676,0.1276595744680851,GO:0001223,GO:MF,transcription coactivator binding,20246,173,
query_1,TRUE,0.03723338430983119,25,3026,10,0.003304692663582287,0.4,GO:0016303,GO:MF,1-phosphatidylinositol-3-kinase activity,20246,2706,
query_1,TRUE,0.03723338430983119,79,5336,33,0.006184407796101949,0.4177215189873418,GO:0046332,GO:MF,SMAD binding,20246,5629,
query_1,TRUE,0.03797869101217476,3,2608,3,0.0011503067484662577,1,GO:0015196,GO:MF,L-tryptophan transmembrane transporter activity,20246,2354,
query_1,TRUE,0.03797869101217476,491,5454,161,0.02951961862852952,0.32790224032586557,GO:0003712,GO:MF,transcription coregulator activity,20246,329,
query_1,TRUE,0.03863527286116084,2,947,2,0.0021119324181626186,1,GO:0016213,GO:MF,acyl-CoA 6-desaturase activity,20246,2678,
query_1,TRUE,0.039065226697404414,4,1702,3,0.0017626321974148062,0.75,GO:1905030,GO:MF,voltage-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential,20246,9968,
query_1,TRUE,0.04024677128093534,278,4083,76,0.01861376438892971,0.2733812949640288,GO:0019207,GO:MF,kinase regulator activity,20246,3418,
query_1,TRUE,0.04024677128093534,26,2936,10,0.0034059945504087193,0.38461538461538464,GO:0004709,GO:MF,MAP kinase kinase kinase activity,20246,971,
